symbol,entry_time,side,setup,atr_pct,body_atr,close_pos,dow,entry_dist_atr,gap_atr,hour,htf_align,range_atr,setup_choch,side_long,stop_atr,stop_pct,trend_age,vol_z,gross_r,net_r,win
WLDUSDT,2024-11-24T12:59:59Z,LONG,BOS,3.018296714453922,0.9721308076796783,0.5298013245033095,0,1.4844700171324847,0.6699820431305867,0,1,1.9836723237788048,0,1,0.22595472827149174,0.7139892071398872,60,1.6638623186858061,-1,-1.1253523255813962,0
ADAUSDT,2024-11-25T01:59:59Z,LONG,BOS,3.3423400345411824,0.7424845673196874,0.9767441860465143,0,0.8553422215522805,0.10394783942475787,20,1,0.8939514190529032,0,1,0.4157913576990249,1.4306151645207452,30,-0.530806967902481,6.000000000000008,5.932890000000008,1
ETHUSDT,2024-11-25T11:59:59Z,LONG,BOS,1.028198274271181,0.6453681374552818,0.6085398626455689,1,1.132380769809617,1.2673996741588403,10,1,1.8608160932739883,0,1,1.3818601445125074,1.4375639447170763,59,3.074210737173432,-1,-1.0619059107358266,0
SOLUSDT,2024-11-25T10:59:59Z,LONG,BOS,1.1776088580318993,0.023326330357469845,0.126168224299071,1,0.08997298852164505,0.1666166454104475,9,1,0.7131192423567106,0,1,2.9591116224895555,3.4883720930232656,201,0.8572108006802511,-1,-1.0251,0
DOGEUSDT,2024-11-28T03:59:59Z,LONG,BOS,1.9406855838006596,0.40368959491732426,0.22135271101173684,4,0.4918802448838774,0.1453282541702384,2,1,2.222155954791068,0,1,0.9092331799368787,1.7815420560747781,36,3.2122767092031337,-1,-1.049818032786885,0
ADAUSDT,2024-11-28T19:59:59Z,LONG,BOS,1.9145516300580492,0.21884727830250025,0.4827586206896569,4,0.21884727830250025,0.27095377313642915,18,1,0.4533265050551774,0,1,1.5162989996673248,2.915247445401713,52,-1.0965489917729758,2,1.9677278350515464,1
DOGEUSDT,2024-11-29T00:59:59Z,LONG,BOS,1.4899038516439393,0.6429572636649328,0.9726651480637794,4,0.7094127947930832,0.11961995603068366,22,1,0.729349454131532,0,1,1.1746015126901914,1.7687381166816822,56,-0.9968189100094289,4,3.946316265912306,1
NEARUSDT,2024-11-30T10:59:59Z,LONG,BOS,1.3771911614591639,0.23943597168694541,0.5760869565217351,6,1.1971798584347364,0.16656415421700793,8,1,0.9577438867478002,0,1,0.1145128560241941,0.160349854227407,12,2.5231434209911834,-1,-1.5605727272727212,0
VANRYUSDT,2024-11-30T10:59:59Z,LONG,BOS,1.701789151370559,1.380597618708742,0.9166666666666609,6,1.4237412942933978,0.0862873511692874,3,1,1.553172321047353,0,1,0.6048743316967655,1.0549285176824579,17,-0.14870206207936876,-1,-1.084613837375179,0
DOGEUSDT,2024-11-30T10:59:59Z,LONG,BOS,1.5189333892612307,1.0745673563839861,0.9934210526315724,6,1.314042367235277,0.029166828244712006,5,1,1.166673129788344,0,1,0.571055795106931,0.8850610263853006,87,-1.156033437793223,0,-0.10168790322580491,0
ADAUSDT,2024-11-30T12:59:59Z,LONG,BOS,2.07373514201791,0.8781237526246696,0.490066225165564,6,0.9747173654133822,0.259046507024278,6,1,1.9889502996948702,0,1,0.6542021957053842,1.3846296812564014,88,3.0225926967470294,0,-0.06499932885905982,0
TRXUSDT,2024-11-30T22:59:59Z,LONG,BOS,0.4972302767764344,0.09758081541403046,0.5,6,0.2927424462420372,0.09758081541403046,17,1,0.5854848924840744,0,1,1.170969784968176,0.5830903790087496,112,-0.6538857400255143,-1,-1.1536499999999992,0
WLDUSDT,2024-11-29T00:59:59Z,LONG,BOS,2.7894129307786177,0.9639677176039648,0.6060606060606061,4,0.9761698406116086,1.0859889476804132,17,1,1.6106802370091542,0,1,1.7961525067253608,5.150454863540945,173,1.7701273323970743,4,3.9797258152173915,1
